2012-04-08 07:39:43 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 44]
2012-04-08 07:39:53 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 44]
2012-04-08 07:40:56 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 44]
2012-04-08 07:41:01 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 44]
2012-04-08 07:41:11 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 44]
2012-04-08 07:41:22 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 44]
2012-04-08 07:41:31 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 44]
2012-04-08 07:47:32 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 44]
2012-04-08 07:47:44 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 44]
2012-04-08 07:48:06 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 44]
2012-04-08 07:48:56 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 44]
2012-04-08 07:49:02 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 44]
2012-04-08 07:50:00 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 44]
2012-04-08 07:50:11 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 44]
2012-04-08 07:57:20 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 44]
2012-04-08 07:57:37 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 44]
2012-04-08 07:57:51 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 44]
2012-04-08 08:00:06 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 44]
